epochSeconds,market,symbol,stepChange,minDrop,maxJump,normalizedPricePT40M,changePT6H,rsiPT30M
1660987500,binance,DGBUSDT,-0.0009,-0.01,0.00,-0.69,0.01,0.43
1660987560,binance,DGBUSDT,0.0018,-0.01,0.01,-0.05,0.02,0.45
1660987620,binance,DGBUSDT,0.0009,-0.01,0.01,0.28,0.02,0.45
1660987680,binance,DGBUSDT,-0.0018,-0.01,0.01,-0.31,0.02,0.44
1660987740,binance,DGBUSDT,0.0000,-0.01,0.01,-0.28,0.02,0.44
1660987800,binance,DGBUSDT,0.0000,-0.01,0.01,-0.24,0.02,0.44
1660987860,binance,DGBUSDT,0.0000,-0.01,0.01,-0.20,0.02,0.44
1660987920,binance,DGBUSDT,0.0000,-0.01,0.01,-0.16,0.02,0.43
1660987980,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.49,0.01,0.44
1660988040,binance,DGBUSDT,0.0018,-0.01,0.01,0.30,0.02,0.50
1660988100,binance,DGBUSDT,0.0000,-0.01,0.01,0.34,0.02,0.50
1660988160,binance,DGBUSDT,0.0000,-0.01,0.01,0.44,0.02,0.50
1660988220,binance,DGBUSDT,0.0000,-0.01,0.01,0.52,0.02,0.51
1660988280,binance,DGBUSDT,-0.0009,-0.01,0.01,0.12,0.02,0.52
1660988340,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.35,0.01,0.53
1660988400,binance,DGBUSDT,0.0000,-0.01,0.01,-0.31,0.01,0.54
1660988460,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.88,0.01,0.55
1660988520,binance,DGBUSDT,0.0000,-0.01,0.01,-0.85,0.01,0.57
1660988580,binance,DGBUSDT,0.0000,-0.01,0.01,-0.81,0.01,0.55
1660988640,binance,DGBUSDT,0.0000,-0.00,0.01,-0.78,0.01,0.54
1660988700,binance,DGBUSDT,0.0000,-0.00,0.01,-0.78,0.01,0.55
1660988760,binance,DGBUSDT,-0.0009,-0.00,0.01,-1.45,0.01,0.55
1660988820,binance,DGBUSDT,0.0000,-0.00,0.01,-1.41,0.01,0.54
1660988880,binance,DGBUSDT,0.0000,-0.00,0.01,-1.34,0.01,0.55
1660988940,binance,DGBUSDT,0.0028,-0.00,0.01,0.67,0.02,0.60
1660989000,binance,DGBUSDT,-0.0009,-0.00,0.01,0.00,0.01,0.60
1660989060,binance,DGBUSDT,0.0000,-0.00,0.01,-0.03,0.01,0.62
1660989120,binance,DGBUSDT,-0.0009,-0.00,0.01,-0.76,0.01,0.64
1660989180,binance,DGBUSDT,-0.0018,-0.01,0.00,-2.29,0.01,0.63
1660989240,binance,DGBUSDT,0.0009,-0.01,0.00,-1.55,0.01,0.60
1660989300,binance,DGBUSDT,0.0000,-0.01,0.00,-1.47,0.01,0.59
1660989360,binance,DGBUSDT,-0.0009,-0.01,0.00,-2.01,0.01,0.63
1660989420,binance,DGBUSDT,0.0000,-0.01,0.00,-1.87,0.01,0.64
1660989480,binance,DGBUSDT,-0.0009,-0.01,0.00,-2.30,0.01,0.65
1660989540,binance,DGBUSDT,0.0009,-0.01,0.00,-1.59,0.01,0.61
1660989600,binance,DGBUSDT,0.0000,-0.01,0.00,-1.50,0.01,0.61
1660989660,binance,DGBUSDT,0.0000,-0.01,0.00,-1.44,0.01,0.61
1660989720,binance,DGBUSDT,0.0000,-0.01,0.00,-1.36,0.01,0.61
1660989780,binance,DGBUSDT,0.0009,-0.01,0.00,-0.78,0.01,0.57
1660989840,binance,DGBUSDT,0.0000,-0.01,0.00,-0.74,0.01,0.57
1660989900,binance,DGBUSDT,0.0000,-0.01,0.00,-0.71,0.01,0.57
1660989960,binance,DGBUSDT,-0.0009,-0.01,0.00,-1.19,0.01,0.58
1660990020,binance,DGBUSDT,0.0000,-0.01,0.00,-1.16,0.01,0.57
1660990080,binance,DGBUSDT,-0.0009,-0.01,0.00,-1.62,0.01,0.57
1660990140,binance,DGBUSDT,-0.0028,-0.01,0.00,-2.86,0.00,0.54
1660990200,binance,DGBUSDT,0.0009,-0.01,0.00,-2.17,0.00,0.51
1660990260,binance,DGBUSDT,0.0000,-0.01,0.00,-2.01,0.00,0.51
1660990320,binance,DGBUSDT,0.0000,-0.01,0.00,-1.87,0.01,0.51
1660990380,binance,DGBUSDT,0.0046,-0.01,0.01,0.37,0.01,0.60
1660990440,binance,DGBUSDT,0.0018,-0.01,0.01,1.30,0.01,0.60
1660990500,binance,DGBUSDT,0.0000,-0.01,0.01,1.34,0.01,0.59
1660990560,binance,DGBUSDT,-0.0028,-0.01,0.01,-0.01,0.01,0.56
1660990620,binance,DGBUSDT,0.0000,-0.01,0.01,0.04,0.01,0.56
1660990680,binance,DGBUSDT,0.0000,-0.01,0.01,0.08,0.01,0.54
1660990740,binance,DGBUSDT,0.0000,-0.01,0.01,0.11,0.01,0.53
1660990800,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.40,0.01,0.54
1660990860,binance,DGBUSDT,0.0000,-0.01,0.01,-0.37,0.01,0.53
1660990920,binance,DGBUSDT,0.0009,-0.01,0.01,0.19,0.01,0.52
1660990980,binance,DGBUSDT,0.0000,-0.01,0.01,0.21,0.01,0.54
1660991040,binance,DGBUSDT,0.0000,-0.01,0.01,0.22,0.01,0.54
1660991100,binance,DGBUSDT,0.0000,-0.01,0.01,0.24,0.01,0.52
1660991160,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.31,0.01,0.54
1660991220,binance,DGBUSDT,0.0019,-0.01,0.01,0.80,0.02,0.53
1660991280,binance,DGBUSDT,0.0009,-0.01,0.01,1.30,0.02,0.53
1660991340,binance,DGBUSDT,-0.0009,-0.01,0.01,0.81,0.02,0.54
1660991400,binance,DGBUSDT,0.0000,-0.01,0.01,0.84,0.02,0.54
1660991460,binance,DGBUSDT,0.0000,-0.01,0.01,0.87,0.02,0.54
1660991520,binance,DGBUSDT,0.0000,-0.00,0.01,0.87,0.02,0.56
1660991580,binance,DGBUSDT,-0.0009,-0.00,0.01,0.27,0.02,0.57
1660991640,binance,DGBUSDT,0.0019,-0.00,0.01,1.38,0.02,0.57
1660991700,binance,DGBUSDT,0.0000,-0.00,0.01,1.32,0.02,0.56
1660991760,binance,DGBUSDT,-0.0009,-0.00,0.01,0.73,0.02,0.57
1660991820,binance,DGBUSDT,-0.0009,-0.00,0.01,0.15,0.02,0.57
1660991880,binance,DGBUSDT,-0.0037,-0.01,0.01,-1.98,0.01,0.55
1660991940,binance,DGBUSDT,0.0028,-0.01,0.01,-0.36,0.01,0.59
1660992000,binance,DGBUSDT,0.0000,-0.01,0.01,-0.36,0.01,0.59
1660992060,binance,DGBUSDT,0.0000,-0.01,0.01,-0.36,0.01,0.59
1660992120,binance,DGBUSDT,0.0000,-0.01,0.01,-0.36,0.01,0.53
1660992180,binance,DGBUSDT,0.0000,-0.01,0.01,-0.35,0.01,0.53
1660992240,binance,DGBUSDT,0.0009,-0.01,0.01,0.19,0.01,0.51
1660992300,binance,DGBUSDT,0.0000,-0.01,0.01,0.19,0.01,0.54
1660992360,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.35,0.01,0.55
1660992420,binance,DGBUSDT,0.0009,-0.01,0.01,0.17,0.01,0.53
1660992480,binance,DGBUSDT,0.0019,-0.01,0.01,1.19,0.02,0.54
1660992540,binance,DGBUSDT,-0.0009,-0.01,0.01,0.63,0.02,0.54
1660992600,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.02,0.01,0.55
1660992660,binance,DGBUSDT,0.0000,-0.01,0.01,-0.09,0.01,0.56
1660992720,binance,DGBUSDT,0.0000,-0.01,0.01,-0.17,0.01,0.56
1660992780,binance,DGBUSDT,0.0046,-0.01,0.01,3.13,0.02,0.61
1660992840,binance,DGBUSDT,0.0000,-0.01,0.01,2.87,0.02,0.61
1660992900,binance,DGBUSDT,0.0000,-0.01,0.01,2.66,0.01,0.61
1660992960,binance,DGBUSDT,0.0009,-0.01,0.01,2.81,0.01,0.59
1660993020,binance,DGBUSDT,0.0000,-0.01,0.01,2.50,0.01,0.61
1660993080,binance,DGBUSDT,-0.0018,-0.01,0.01,1.46,0.01,0.59
1660993140,binance,DGBUSDT,0.0000,-0.01,0.01,1.38,0.01,0.59
1660993200,binance,DGBUSDT,0.0000,-0.01,0.01,1.31,0.01,0.59
1660993260,binance,DGBUSDT,-0.0018,-0.01,0.01,0.39,0.01,0.58
1660993320,binance,DGBUSDT,0.0028,-0.01,0.01,1.63,0.01,0.58
1660993380,binance,DGBUSDT,-0.0009,-0.01,0.01,1.13,0.01,0.60
1660993440,binance,DGBUSDT,0.0000,-0.01,0.01,1.08,0.01,0.60
1660993500,binance,DGBUSDT,0.0000,-0.01,0.01,1.03,0.02,0.59
1660993560,binance,DGBUSDT,-0.0009,-0.01,0.01,0.57,0.01,0.59
1660993620,binance,DGBUSDT,0.0000,-0.01,0.01,0.55,0.01,0.64
1660993680,binance,DGBUSDT,0.0000,-0.01,0.01,0.54,0.01,0.63
1660993740,binance,DGBUSDT,0.0009,-0.01,0.01,0.92,0.02,0.61
1660993800,binance,DGBUSDT,0.0000,-0.01,0.01,0.88,0.02,0.61
1660993860,binance,DGBUSDT,0.0000,-0.01,0.01,0.84,0.02,0.61
1660993920,binance,DGBUSDT,0.0000,-0.01,0.01,0.80,0.02,0.61
1660993980,binance,DGBUSDT,-0.0018,-0.01,0.01,-0.03,0.01,0.61
1660994040,binance,DGBUSDT,0.0000,-0.01,0.01,-0.03,0.01,0.61
1660994100,binance,DGBUSDT,0.0018,-0.00,0.01,0.76,0.02,0.60
1660994160,binance,DGBUSDT,0.0000,-0.00,0.01,0.73,0.01,0.62
1660994220,binance,DGBUSDT,0.0000,-0.00,0.01,0.69,0.02,0.63
1660994280,binance,DGBUSDT,0.0000,-0.00,0.01,0.67,0.01,0.62
1660994340,binance,DGBUSDT,0.0000,-0.00,0.01,0.63,0.01,0.60
1660994400,binance,DGBUSDT,0.0000,-0.00,0.01,0.59,0.01,0.60
1660994460,binance,DGBUSDT,-0.0009,-0.00,0.01,0.07,0.01,0.62
1660994520,binance,DGBUSDT,0.0000,-0.00,0.01,0.03,0.01,0.54
1660994580,binance,DGBUSDT,-0.0009,-0.00,0.01,-0.56,0.01,0.55
1660994640,binance,DGBUSDT,-0.0009,-0.00,0.01,-1.15,0.01,0.56
1660994700,binance,DGBUSDT,0.0000,-0.00,0.01,-1.19,0.01,0.59
1660994760,binance,DGBUSDT,0.0000,-0.00,0.01,-1.29,0.01,0.59
1660994820,binance,DGBUSDT,-0.0018,-0.01,0.01,-2.40,0.00,0.59
1660994880,binance,DGBUSDT,-0.0009,-0.01,0.01,-2.66,0.00,0.60
1660994940,binance,DGBUSDT,0.0037,-0.01,0.01,-0.55,0.01,0.65
1660995000,binance,DGBUSDT,0.0000,-0.01,0.01,-0.60,0.01,0.67
1660995060,binance,DGBUSDT,0.0009,-0.01,0.01,-0.09,0.01,0.62
1660995120,binance,DGBUSDT,0.0000,-0.01,0.00,-0.14,0.01,0.61
1660995180,binance,DGBUSDT,-0.0018,-0.01,0.00,-1.27,0.01,0.59
1660995240,binance,DGBUSDT,0.0000,-0.01,0.00,-1.21,0.01,0.59
1660995300,binance,DGBUSDT,0.0000,-0.01,0.00,-1.15,0.01,0.58
1660995360,binance,DGBUSDT,0.0000,-0.01,0.00,-1.11,0.01,0.58
1660995420,binance,DGBUSDT,0.0000,-0.01,0.00,-1.07,0.01,0.58
1660995480,binance,DGBUSDT,0.0009,-0.01,0.00,-0.40,0.01,0.58
1660995540,binance,DGBUSDT,0.0000,-0.01,0.00,-0.37,0.01,0.58
1660995600,binance,DGBUSDT,-0.0009,-0.01,0.00,-0.98,0.01,0.59
1660995660,binance,DGBUSDT,0.0000,-0.01,0.00,-0.95,0.01,0.59
1660995720,binance,DGBUSDT,0.0009,-0.01,0.00,-0.27,0.01,0.58
1660995780,binance,DGBUSDT,0.0009,-0.01,0.00,0.42,0.01,0.56
1660995840,binance,DGBUSDT,0.0000,-0.01,0.00,0.45,0.01,0.55
1660995900,binance,DGBUSDT,-0.0009,-0.01,0.00,-0.21,0.01,0.56
1660995960,binance,DGBUSDT,0.0000,-0.01,0.00,-0.19,0.01,0.56
1660996020,binance,DGBUSDT,0.0009,-0.01,0.00,0.51,0.01,0.55
1660996080,binance,DGBUSDT,0.0000,-0.01,0.00,0.51,0.01,0.55
1660996140,binance,DGBUSDT,0.0000,-0.01,0.00,0.53,0.01,0.55
1660996200,binance,DGBUSDT,0.0000,-0.01,0.00,0.56,0.01,0.54
1660996260,binance,DGBUSDT,0.0000,-0.01,0.00,0.59,0.01,0.54
1660996320,binance,DGBUSDT,0.0000,-0.01,0.00,0.62,0.01,0.53
1660996380,binance,DGBUSDT,0.0000,-0.01,0.00,0.60,0.01,0.52
1660996440,binance,DGBUSDT,-0.0028,-0.01,0.00,-1.55,0.01,0.47
1660996500,binance,DGBUSDT,0.0000,-0.01,0.00,-1.47,0.01,0.47
1660996560,binance,DGBUSDT,-0.0009,-0.01,0.00,-2.03,0.01,0.50
1660996620,binance,DGBUSDT,0.0000,-0.01,0.00,-1.90,0.00,0.48
1660996680,binance,DGBUSDT,-0.0009,-0.01,0.00,-2.36,0.00,0.40
1660996740,binance,DGBUSDT,-0.0009,-0.01,0.00,-2.69,0.00,0.41
1660996800,binance,DGBUSDT,-0.0009,-0.01,0.00,-2.89,-0.00,0.42
1660996860,binance,DGBUSDT,0.0009,-0.01,0.00,-2.14,0.00,0.42
1660996920,binance,DGBUSDT,0.0000,-0.01,0.00,-1.98,0.00,0.44
1660996980,binance,DGBUSDT,0.0000,-0.01,0.00,-1.84,0.00,0.44
1660997040,binance,DGBUSDT,0.0009,-0.01,0.00,-1.30,-0.00,0.44
1660997100,binance,DGBUSDT,0.0000,-0.01,0.00,-1.24,-0.00,0.44
1660997160,binance,DGBUSDT,-0.0019,-0.01,0.00,-1.98,-0.01,0.42
1660997220,binance,DGBUSDT,0.0000,-0.01,0.00,-1.87,-0.02,0.42
1660997280,binance,DGBUSDT,0.0000,-0.01,0.00,-1.79,-0.02,0.42
1660997340,binance,DGBUSDT,0.0000,-0.01,0.00,-1.68,-0.02,0.41
1660997400,binance,DGBUSDT,-0.0009,-0.01,0.00,-1.91,-0.02,0.42
1660997460,binance,DGBUSDT,0.0028,-0.01,0.00,-0.75,-0.02,0.51
1660997520,binance,DGBUSDT,0.0000,-0.01,0.00,-0.71,-0.02,0.52
1660997580,binance,DGBUSDT,-0.0009,-0.01,0.00,-1.04,-0.02,0.53
1660997640,binance,DGBUSDT,0.0000,-0.01,0.00,-0.99,-0.03,0.52
1660997700,binance,DGBUSDT,-0.0009,-0.01,0.00,-1.29,-0.04,0.53
1660997760,binance,DGBUSDT,0.0009,-0.01,0.00,-0.89,-0.04,0.53
1660997820,binance,DGBUSDT,-0.0009,-0.01,0.00,-1.19,-0.07,0.54
1660997880,binance,DGBUSDT,0.0000,-0.01,0.00,-1.13,-0.09,0.54
1660997940,binance,DGBUSDT,-0.0046,-0.01,0.00,-2.58,-0.09,0.48
1660998000,binance,DGBUSDT,0.0009,-0.01,0.00,-2.07,-0.14,0.46
1660998060,binance,DGBUSDT,-0.0009,-0.01,0.00,-2.17,-0.12,0.47
1660998120,binance,DGBUSDT,0.0000,-0.01,0.00,-2.00,-0.09,0.47
1660998180,binance,DGBUSDT,0.0028,-0.01,0.00,-1.11,-0.06,0.53
1660998240,binance,DGBUSDT,0.0000,-0.01,0.00,-1.06,-0.02,0.53
1660998300,binance,DGBUSDT,0.0000,-0.01,0.00,-1.01,-0.02,0.53
1660998360,binance,DGBUSDT,0.0000,-0.01,0.00,-0.96,-0.02,0.53
1660998420,binance,DGBUSDT,0.0037,-0.01,0.01,0.25,-0.01,0.56
1660998480,binance,DGBUSDT,0.0000,-0.01,0.01,0.30,-0.02,0.55
1660998540,binance,DGBUSDT,0.0000,-0.01,0.01,0.35,-0.01,0.54
1660998600,binance,DGBUSDT,0.0000,-0.01,0.01,0.42,-0.01,0.56
1660998660,binance,DGBUSDT,-0.0009,-0.01,0.01,0.13,-0.01,0.57
1660998720,binance,DGBUSDT,0.0019,-0.01,0.01,0.97,-0.01,0.57
1660998780,binance,DGBUSDT,0.0009,-0.01,0.01,1.49,-0.00,0.57
1660998840,binance,DGBUSDT,0.0009,-0.01,0.01,1.87,-0.01,0.55
1660998900,binance,DGBUSDT,-0.0009,-0.01,0.01,1.45,-0.01,0.57
1660998960,binance,DGBUSDT,0.0009,-0.01,0.01,1.79,-0.01,0.56
1660999020,binance,DGBUSDT,-0.0009,-0.01,0.01,1.36,-0.00,0.57
1660999080,binance,DGBUSDT,0.0000,-0.01,0.01,1.32,0.00,0.57
1660999140,binance,DGBUSDT,-0.0009,-0.01,0.01,0.90,0.00,0.57
1660999200,binance,DGBUSDT,0.0009,-0.01,0.01,1.22,-0.00,0.54
1660999260,binance,DGBUSDT,0.0000,-0.01,0.01,1.17,-0.00,0.54
1660999320,binance,DGBUSDT,0.0000,-0.01,0.01,1.13,-0.00,0.53
1660999380,binance,DGBUSDT,-0.0009,-0.01,0.01,0.74,0.00,0.54
1660999440,binance,DGBUSDT,-0.0019,-0.01,0.01,0.02,-0.01,0.52
1660999500,binance,DGBUSDT,0.0019,-0.01,0.01,0.73,-0.01,0.53
1660999560,binance,DGBUSDT,0.0000,-0.01,0.01,0.70,-0.00,0.52
1660999620,binance,DGBUSDT,-0.0019,-0.01,0.01,-0.03,-0.01,0.52
1660999680,binance,DGBUSDT,0.0000,-0.01,0.01,-0.04,-0.01,0.59
1660999740,binance,DGBUSDT,0.0000,-0.01,0.01,-0.05,-0.01,0.60
1660999800,binance,DGBUSDT,0.0000,-0.01,0.01,-0.06,-0.01,0.59
1660999860,binance,DGBUSDT,0.0000,-0.01,0.01,-0.05,-0.01,0.59
1660999920,binance,DGBUSDT,0.0009,-0.01,0.01,0.31,-0.01,0.56
1660999980,binance,DGBUSDT,0.0000,-0.01,0.01,0.30,-0.01,0.56
1661000040,binance,DGBUSDT,-0.0019,-0.01,0.01,-0.42,-0.01,0.54
1661000100,binance,DGBUSDT,-0.0019,-0.01,0.01,-1.11,-0.01,0.53
1661000160,binance,DGBUSDT,0.0000,-0.01,0.01,-1.07,-0.01,0.47
1661000220,binance,DGBUSDT,0.0000,-0.01,0.01,-1.04,-0.02,0.47
1661000280,binance,DGBUSDT,0.0000,-0.01,0.01,-1.01,-0.02,0.47
1661000340,binance,DGBUSDT,-0.0009,-0.01,0.01,-1.42,-0.02,0.48
1661000400,binance,DGBUSDT,0.0009,-0.01,0.01,-1.11,-0.02,0.46
1661000460,binance,DGBUSDT,0.0009,-0.01,0.01,-0.83,-0.02,0.44
1661000520,binance,DGBUSDT,0.0000,-0.01,0.01,-0.93,-0.01,0.44
1661000580,binance,DGBUSDT,-0.0009,-0.01,0.01,-1.34,-0.02,0.45
1661000640,binance,DGBUSDT,0.0000,-0.01,0.01,-1.34,-0.02,0.45
1661000700,binance,DGBUSDT,0.0019,-0.01,0.01,-0.54,-0.01,0.48
1661000760,binance,DGBUSDT,0.0000,-0.01,0.00,-0.58,-0.01,0.47
1661000820,binance,DGBUSDT,0.0000,-0.01,0.00,-0.55,-0.01,0.47
1661000880,binance,DGBUSDT,-0.0009,-0.01,0.00,-0.94,-0.02,0.47
1661000940,binance,DGBUSDT,0.0000,-0.01,0.00,-0.90,-0.02,0.48
1661001000,binance,DGBUSDT,0.0000,-0.01,0.00,-0.86,-0.02,0.48
1661001060,binance,DGBUSDT,-0.0009,-0.01,0.00,-1.23,-0.02,0.49
1661001120,binance,DGBUSDT,0.0000,-0.01,0.00,-1.17,-0.02,0.48
1661001180,binance,DGBUSDT,0.0009,-0.01,0.00,-0.72,-0.02,0.48
1661001240,binance,DGBUSDT,0.0000,-0.01,0.00,-0.68,-0.01,0.46
1661001300,binance,DGBUSDT,-0.0009,-0.01,0.00,-1.06,-0.01,0.47
1661001360,binance,DGBUSDT,0.0000,-0.01,0.00,-1.03,-0.01,0.48
1661001420,binance,DGBUSDT,0.0028,-0.01,0.00,0.39,-0.00,0.54
1661001480,binance,DGBUSDT,0.0000,-0.01,0.00,0.44,-0.00,0.54
1661001540,binance,DGBUSDT,-0.0046,-0.01,0.00,-1.90,-0.01,0.46
1661001600,binance,DGBUSDT,0.0019,-0.01,0.00,-0.90,-0.01,0.47
1661001660,binance,DGBUSDT,0.0000,-0.01,0.00,-0.87,-0.01,0.49
1661001720,binance,DGBUSDT,-0.0019,-0.01,0.00,-1.88,-0.01,0.48
1661001780,binance,DGBUSDT,0.0009,-0.01,0.00,-1.29,-0.01,0.47
1661001840,binance,DGBUSDT,-0.0009,-0.01,0.00,-1.73,-0.01,0.49
1661001900,binance,DGBUSDT,0.0009,-0.01,0.00,-1.15,-0.01,0.48
1661001960,binance,DGBUSDT,0.0000,-0.01,0.00,-1.13,-0.01,0.48
1661002020,binance,DGBUSDT,0.0019,-0.01,0.00,0.12,-0.01,0.49
1661002080,binance,DGBUSDT,0.0000,-0.01,0.00,0.16,-0.01,0.48
1661002140,binance,DGBUSDT,-0.0009,-0.01,0.00,-0.44,-0.01,0.50
1661002200,binance,DGBUSDT,-0.0009,-0.01,0.00,-1.05,-0.01,0.52
1661002260,binance,DGBUSDT,0.0009,-0.01,0.00,-0.34,-0.01,0.51
1661002320,binance,DGBUSDT,0.0000,-0.01,0.00,-0.30,-0.02,0.50
1661002380,binance,DGBUSDT,0.0000,-0.00,0.00,-0.25,-0.01,0.50
1661002440,binance,DGBUSDT,0.0009,-0.00,0.00,0.62,-0.01,0.48
1661002500,binance,DGBUSDT,0.0000,-0.00,0.00,0.59,-0.01,0.48
1661002560,binance,DGBUSDT,-0.0037,-0.01,0.00,-2.50,-0.02,0.44
1661002620,binance,DGBUSDT,0.0009,-0.01,0.00,-1.63,-0.02,0.42
1661002680,binance,DGBUSDT,-0.0009,-0.01,0.00,-2.17,-0.02,0.43
1661002740,binance,DGBUSDT,0.0009,-0.01,0.00,-1.42,-0.02,0.43
1661002800,binance,DGBUSDT,0.0000,-0.01,0.00,-1.36,-0.02,0.41
1661002860,binance,DGBUSDT,-0.0019,-0.01,0.00,-2.42,-0.02,0.41
1661002920,binance,DGBUSDT,0.0000,-0.01,0.00,-2.20,-0.02,0.42
1661002980,binance,DGBUSDT,0.0000,-0.01,0.00,-2.02,-0.02,0.42
1661003040,binance,DGBUSDT,0.0000,-0.01,0.00,-1.88,-0.02,0.41
1661003100,binance,DGBUSDT,0.0019,-0.01,0.00,-0.78,-0.02,0.41
1661003160,binance,DGBUSDT,0.0019,-0.01,0.00,0.31,-0.01,0.40
1661003220,binance,DGBUSDT,-0.0009,-0.01,0.00,-0.20,-0.01,0.41
1661003280,binance,DGBUSDT,0.0009,-0.01,0.00,0.38,-0.02,0.46
1661003340,binance,DGBUSDT,-0.0009,-0.01,0.00,-0.16,-0.02,0.46
1661003400,binance,DGBUSDT,0.0000,-0.01,0.00,-0.13,-0.02,0.46
1661003460,binance,DGBUSDT,0.0000,-0.01,0.00,-0.12,-0.02,0.46
1661003520,binance,DGBUSDT,0.0000,-0.01,0.00,-0.10,-0.02,0.47
1661003580,binance,DGBUSDT,0.0019,-0.01,0.00,1.06,-0.02,0.47
1661003640,binance,DGBUSDT,0.0019,-0.01,0.01,2.09,-0.01,0.49
1661003700,binance,DGBUSDT,0.0000,-0.01,0.01,1.95,-0.01,0.49
1661003760,binance,DGBUSDT,0.0000,-0.01,0.01,1.83,-0.01,0.48
1661003820,binance,DGBUSDT,0.0000,-0.01,0.01,1.83,-0.02,0.48
1661003880,binance,DGBUSDT,0.0000,-0.00,0.01,1.83,-0.02,0.46
1661003940,binance,DGBUSDT,0.0009,-0.00,0.01,2.13,-0.02,0.44
1661004000,binance,DGBUSDT,0.0019,-0.00,0.01,2.71,-0.02,0.45
1661004060,binance,DGBUSDT,0.0009,-0.00,0.01,2.74,-0.01,0.45
1661004120,binance,DGBUSDT,0.0018,-0.00,0.01,3.00,-0.01,0.45
1661004180,binance,DGBUSDT,-0.0018,-0.00,0.01,2.12,-0.00,0.46
1661004240,binance,DGBUSDT,-0.0028,-0.00,0.01,1.11,-0.01,0.44
1661004300,binance,DGBUSDT,-0.0019,-0.01,0.01,0.46,-0.01,0.47
1661004360,binance,DGBUSDT,0.0000,-0.01,0.01,0.43,-0.01,0.48
1661004420,binance,DGBUSDT,0.0000,-0.01,0.01,0.42,-0.01,0.47
1661004480,binance,DGBUSDT,0.0019,-0.01,0.01,1.02,-0.01,0.48
1661004540,binance,DGBUSDT,0.0009,-0.01,0.01,1.26,-0.01,0.47
1661004600,binance,DGBUSDT,0.0019,-0.01,0.01,1.74,-0.01,0.48
1661004660,binance,DGBUSDT,0.0009,-0.01,0.01,1.88,-0.00,0.47
1661004720,binance,DGBUSDT,0.0000,-0.01,0.01,1.75,-0.00,0.47
1661004780,binance,DGBUSDT,0.0000,-0.01,0.01,1.64,-0.00,0.47
1661004840,binance,DGBUSDT,-0.0009,-0.01,0.01,1.31,-0.01,0.49
1661004900,binance,DGBUSDT,-0.0018,-0.01,0.01,0.78,-0.01,0.47
1661004960,binance,DGBUSDT,0.0000,-0.01,0.01,0.74,-0.01,0.46
1661005020,binance,DGBUSDT,0.0000,-0.01,0.01,0.70,-0.01,0.47
1661005080,binance,DGBUSDT,-0.0009,-0.01,0.01,0.41,-0.01,0.47
1661005140,binance,DGBUSDT,0.0000,-0.01,0.01,0.37,-0.01,0.47
1661005200,binance,DGBUSDT,0.0000,-0.01,0.01,0.34,-0.01,0.47
1661005260,binance,DGBUSDT,0.0000,-0.01,0.01,0.30,-0.01,0.47
1661005320,binance,DGBUSDT,0.0000,-0.01,0.01,0.25,-0.01,0.46
1661005380,binance,DGBUSDT,0.0000,-0.01,0.01,0.21,-0.01,0.45
1661005440,binance,DGBUSDT,0.0000,-0.01,0.01,0.16,-0.01,0.45
1661005500,binance,DGBUSDT,0.0000,-0.01,0.01,0.11,-0.01,0.45
1661005560,binance,DGBUSDT,-0.0019,-0.01,0.01,-0.65,-0.01,0.45
1661005620,binance,DGBUSDT,0.0000,-0.01,0.01,-0.70,-0.01,0.45
1661005680,binance,DGBUSDT,0.0000,-0.01,0.01,-0.73,-0.01,0.46
1661005740,binance,DGBUSDT,0.0019,-0.01,0.01,0.00,-0.01,0.46
1661005800,binance,DGBUSDT,0.0000,-0.01,0.01,-0.05,-0.01,0.47
1661005860,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.57,-0.01,0.48
1661005920,binance,DGBUSDT,0.0000,-0.01,0.01,-0.67,-0.01,0.48
1661005980,binance,DGBUSDT,-0.0009,-0.01,0.01,-1.21,-0.01,0.53
1661006040,binance,DGBUSDT,0.0000,-0.01,0.01,-1.18,-0.01,0.55
1661006100,binance,DGBUSDT,0.0000,-0.01,0.01,-1.16,-0.01,0.55
1661006160,binance,DGBUSDT,-0.0009,-0.01,0.01,-1.59,-0.01,0.55
1661006220,binance,DGBUSDT,-0.0028,-0.01,0.01,-2.70,-0.01,0.50
1661006280,binance,DGBUSDT,0.0009,-0.01,0.01,-2.09,-0.01,0.50
1661006340,binance,DGBUSDT,0.0000,-0.01,0.01,-1.94,-0.01,0.47
1661006400,binance,DGBUSDT,0.0000,-0.01,0.01,-1.80,-0.01,0.50
1661006460,binance,DGBUSDT,0.0019,-0.01,0.01,-0.99,-0.01,0.53
1661006520,binance,DGBUSDT,0.0009,-0.01,0.01,-0.57,-0.01,0.50
1661006580,binance,DGBUSDT,0.0000,-0.01,0.01,-0.53,-0.01,0.49
1661006640,binance,DGBUSDT,-0.0009,-0.01,0.01,-0.91,-0.01,0.51
1661006700,binance,DGBUSDT,0.0000,-0.01,0.01,-0.89,-0.01,0.51
